date,location,total_cases,days_since_first,days_since_tenth,days_since_hundreth,life_expectancy,dalys,population,age_young,age_working,age_eldery,mobility,population_density
2020-03-23,Paraguay,22,15,5,0,74,25958,7045000,2000622,4238794,399703,-69,17
2020-03-24,Paraguay,27,16,6,0,74,25958,7045000,2000622,4238794,399703,-72,17
2020-03-25,Paraguay,37,17,7,0,74,25958,7045000,2000622,4238794,399703,-72,17
2020-03-26,Paraguay,41,18,8,0,74,25958,7045000,2000622,4238794,399703,-70,17
2020-03-27,Paraguay,52,19,9,0,74,25958,7045000,2000622,4238794,399703,-70,17
2020-03-28,Paraguay,56,20,10,0,74,25958,7045000,2000622,4238794,399703,-70,17
2020-03-29,Paraguay,59,21,11,0,74,25958,7045000,2000622,4238794,399703,-68,17
2020-03-30,Paraguay,64,22,12,0,74,25958,7045000,2000622,4238794,399703,-55,17
2020-03-31,Paraguay,65,23,13,0,74,25958,7045000,2000622,4238794,399703,-52,17
2020-04-01,Paraguay,69,24,14,0,74,25958,7045000,2000622,4238794,399703,-59,17
2020-04-02,Paraguay,69,25,15,0,74,25958,7045000,2000622,4238794,399703,-61,17
2020-04-03,Paraguay,77,26,16,0,74,25958,7045000,2000622,4238794,399703,-64,17
2020-04-04,Paraguay,96,27,17,0,74,25958,7045000,2000622,4238794,399703,-70,17
2020-04-05,Paraguay,104,28,18,0,74,25958,7045000,2000622,4238794,399703,-73,17
2020-04-06,Paraguay,113,29,19,1,74,25958,7045000,2000622,4238794,399703,-70,17
2020-04-07,Paraguay,113,30,20,2,74,25958,7045000,2000622,4238794,399703,-66,17
2020-04-08,Paraguay,115,31,21,3,74,25958,7045000,2000622,4238794,399703,-67,17
2020-04-09,Paraguay,124,32,22,4,74,25958,7045000,2000622,4238794,399703,-75,17
2020-04-10,Paraguay,129,33,23,5,74,25958,7045000,2000622,4238794,399703,-87,17
2020-04-11,Paraguay,133,34,24,6,74,25958,7045000,2000622,4238794,399703,-75,17
2020-04-12,Paraguay,134,35,25,7,74,25958,7045000,2000622,4238794,399703,-70,17
2020-04-13,Paraguay,147,36,26,8,74,25958,7045000,2000622,4238794,399703,-60,17
2020-04-14,Paraguay,159,37,27,9,74,25958,7045000,2000622,4238794,399703,-57,17
2020-04-15,Paraguay,161,38,28,10,74,25958,7045000,2000622,4238794,399703,-60,17
2020-04-16,Paraguay,174,39,29,11,74,25958,7045000,2000622,4238794,399703,-57,17
2020-04-17,Paraguay,174,40,30,12,74,25958,7045000,2000622,4238794,399703,-58,17
2020-04-18,Paraguay,202,41,31,13,74,25958,7045000,2000622,4238794,399703,-58,17
2020-04-19,Paraguay,202,42,32,14,74,25958,7045000,2000622,4238794,399703,-58,17
2020-04-20,Paraguay,206,43,33,15,74,25958,7045000,2000622,4238794,399703,-58,17
2020-04-21,Paraguay,208,44,34,16,74,25958,7045000,2000622,4238794,399703,-58,17
2020-04-22,Paraguay,213,45,35,17,74,25958,7045000,2000622,4238794,399703,-58,17
2020-04-23,Paraguay,213,46,36,18,74,25958,7045000,2000622,4238794,399703,-58,17
2020-04-24,Paraguay,220,47,37,19,74,25958,7045000,2000622,4238794,399703,-58,17
2020-04-25,Paraguay,223,48,38,20,74,25958,7045000,2000622,4238794,399703,-58,17
2020-04-26,Paraguay,228,49,39,21,74,25958,7045000,2000622,4238794,399703,-58,17
2020-04-27,Paraguay,228,50,40,22,74,25958,7045000,2000622,4238794,399703,-58,17
2020-04-28,Paraguay,230,51,41,23,74,25958,7045000,2000622,4238794,399703,-58,17
2020-04-29,Paraguay,239,52,42,24,74,25958,7045000,2000622,4238794,399703,-58,17
2020-04-30,Paraguay,249,53,43,25,74,25958,7045000,2000622,4238794,399703,-58,17
2020-05-01,Paraguay,266,54,44,26,74,25958,7045000,2000622,4238794,399703,-58,17
2020-05-02,Paraguay,333,55,45,27,74,25958,7045000,2000622,4238794,399703,-58,17
2019-12-31,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-01,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-02,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-03,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-04,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-05,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-06,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-07,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-08,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-09,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-10,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-11,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-12,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-13,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-14,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-15,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-16,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-17,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-18,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-19,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-20,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-21,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-22,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-23,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-24,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-25,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-26,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-27,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-28,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-29,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-30,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-01-31,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-02-01,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-02-02,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-02-03,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-02-04,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-02-05,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-02-06,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-02-07,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-02-08,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-02-09,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-02-10,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-02-11,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-02-12,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-02-13,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-02-14,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-02-15,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-02-16,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-1,227
2020-02-17,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-1,227
2020-02-18,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-02-19,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-02-20,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-1,227
2020-02-21,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-1,227
2020-02-22,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-1,227
2020-02-23,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-1,227
2020-02-24,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-1,227
2020-02-25,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-2,227
2020-02-26,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,-3,227
2020-02-27,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,4,227
2020-02-28,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,2,227
2020-02-29,Qatar,0,0,0,0,80,21363,2832000,343106,2111390,27043,3,227
2020-03-01,Qatar,1,0,0,0,80,21363,2832000,343106,2111390,27043,4,227
2020-03-02,Qatar,3,1,0,0,80,21363,2832000,343106,2111390,27043,2,227
2020-03-04,Qatar,8,3,0,0,80,21363,2832000,343106,2111390,27043,0,227
2020-03-07,Qatar,11,6,0,0,80,21363,2832000,343106,2111390,27043,0,227
2020-03-08,Qatar,12,7,1,0,80,21363,2832000,343106,2111390,27043,2,227
2020-03-09,Qatar,15,8,2,0,80,21363,2832000,343106,2111390,27043,-2,227
2020-03-10,Qatar,18,9,3,0,80,21363,2832000,343106,2111390,27043,-6,227
2020-03-11,Qatar,24,10,4,0,80,21363,2832000,343106,2111390,27043,-11,227
2020-03-12,Qatar,262,11,5,0,80,21363,2832000,343106,2111390,27043,-18,227
2020-03-14,Qatar,320,13,7,2,80,21363,2832000,343106,2111390,27043,-25,227
2020-03-15,Qatar,337,14,8,3,80,21363,2832000,343106,2111390,27043,-17,227
2020-03-16,Qatar,401,15,9,4,80,21363,2832000,343106,2111390,27043,-26,227
2020-03-17,Qatar,439,16,10,5,80,21363,2832000,343106,2111390,27043,-31,227
2020-03-18,Qatar,442,17,11,6,80,21363,2832000,343106,2111390,27043,-41,227
2020-03-19,Qatar,452,18,12,7,80,21363,2832000,343106,2111390,27043,-43,227
2020-03-20,Qatar,460,19,13,8,80,21363,2832000,343106,2111390,27043,-58,227
2020-03-21,Qatar,470,20,14,9,80,21363,2832000,343106,2111390,27043,-46,227
2020-03-22,Qatar,481,21,15,10,80,21363,2832000,343106,2111390,27043,-48,227
2020-03-23,Qatar,494,22,16,11,80,21363,2832000,343106,2111390,27043,-49,227
2020-03-24,Qatar,501,23,17,12,80,21363,2832000,343106,2111390,27043,-49,227
2020-03-25,Qatar,526,24,18,13,80,21363,2832000,343106,2111390,27043,-50,227
2020-03-26,Qatar,537,25,19,14,80,21363,2832000,343106,2111390,27043,-50,227
2020-03-27,Qatar,549,26,20,15,80,21363,2832000,343106,2111390,27043,-68,227
2020-03-28,Qatar,562,27,21,16,80,21363,2832000,343106,2111390,27043,-57,227
2020-03-29,Qatar,590,28,22,17,80,21363,2832000,343106,2111390,27043,-51,227
2020-03-30,Qatar,634,29,23,18,80,21363,2832000,343106,2111390,27043,-52,227
2020-03-31,Qatar,693,30,24,19,80,21363,2832000,343106,2111390,27043,-52,227
2020-04-01,Qatar,781,31,25,20,80,21363,2832000,343106,2111390,27043,-52,227
2020-04-02,Qatar,835,32,26,21,80,21363,2832000,343106,2111390,27043,-55,227
2020-04-03,Qatar,949,33,27,22,80,21363,2832000,343106,2111390,27043,-67,227
2020-04-04,Qatar,949,34,28,23,80,21363,2832000,343106,2111390,27043,-56,227
2020-04-05,Qatar,1325,35,29,24,80,21363,2832000,343106,2111390,27043,-50,227
2020-04-06,Qatar,1604,36,30,25,80,21363,2832000,343106,2111390,27043,-52,227
2020-04-07,Qatar,1832,37,31,26,80,21363,2832000,343106,2111390,27043,-53,227
2020-04-08,Qatar,2057,38,32,27,80,21363,2832000,343106,2111390,27043,-54,227
2020-04-09,Qatar,2210,39,33,28,80,21363,2832000,343106,2111390,27043,-54,227
2020-04-10,Qatar,2376,40,34,29,80,21363,2832000,343106,2111390,27043,-72,227
2020-04-11,Qatar,2512,41,35,30,80,21363,2832000,343106,2111390,27043,-63,227
2020-04-12,Qatar,2728,42,36,31,80,21363,2832000,343106,2111390,27043,-48,227
2020-04-13,Qatar,2979,43,37,32,80,21363,2832000,343106,2111390,27043,-54,227
2020-04-14,Qatar,3231,44,38,33,80,21363,2832000,343106,2111390,27043,-51,227
2020-04-15,Qatar,3428,45,39,34,80,21363,2832000,343106,2111390,27043,-55,227
2020-04-16,Qatar,3711,46,40,35,80,21363,2832000,343106,2111390,27043,-53,227
2020-04-17,Qatar,4103,47,41,36,80,21363,2832000,343106,2111390,27043,-69,227
2020-04-18,Qatar,4663,48,42,37,80,21363,2832000,343106,2111390,27043,-69,227
2020-04-19,Qatar,5008,49,43,38,80,21363,2832000,343106,2111390,27043,-69,227
2020-04-20,Qatar,5448,50,44,39,80,21363,2832000,343106,2111390,27043,-69,227
2020-04-21,Qatar,6015,51,45,40,80,21363,2832000,343106,2111390,27043,-69,227
2020-04-22,Qatar,6533,52,46,41,80,21363,2832000,343106,2111390,27043,-69,227
2020-04-23,Qatar,7141,53,47,42,80,21363,2832000,343106,2111390,27043,-69,227
2020-04-24,Qatar,7764,54,48,43,80,21363,2832000,343106,2111390,27043,-69,227
2020-04-25,Qatar,8525,55,49,44,80,21363,2832000,343106,2111390,27043,-69,227
2020-04-26,Qatar,9358,56,50,45,80,21363,2832000,343106,2111390,27043,-69,227
2020-04-27,Qatar,10287,57,51,46,80,21363,2832000,343106,2111390,27043,-69,227
2020-04-28,Qatar,11244,58,52,47,80,21363,2832000,343106,2111390,27043,-69,227
2020-04-29,Qatar,11921,59,53,48,80,21363,2832000,343106,2111390,27043,-69,227
2020-04-30,Qatar,12564,60,54,49,80,21363,2832000,343106,2111390,27043,-69,227
2020-05-01,Qatar,13409,61,55,50,80,21363,2832000,343106,2111390,27043,-69,227
2020-05-02,Qatar,14096,62,56,51,80,21363,2832000,343106,2111390,27043,-69,227
2019-12-31,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-01,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-02,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-03,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-04,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-05,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-06,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-07,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-08,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-09,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-10,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-11,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-12,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-13,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-14,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-15,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-16,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-17,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-18,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-19,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-20,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-21,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-22,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-23,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-24,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-25,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-26,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-27,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-28,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-29,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-30,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-01-31,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-02-01,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-02-02,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-02-03,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-02-04,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-02-05,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-02-06,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-02-07,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-02-08,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-02-09,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-02-10,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-02-11,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-02-12,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-02-13,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-02-14,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-02-15,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,8,85
2020-02-16,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,12,85
2020-02-17,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,4,85
2020-02-18,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,3,85
2020-02-19,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,3,85
2020-02-20,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,1,85
2020-02-21,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,5,85
2020-02-22,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,2,85
2020-02-23,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,7,85
2020-02-24,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,-1,85
2020-02-25,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,2,85
2020-02-26,Romania,0,0,0,0,76,26808,19365000,3064321,13433330,3378970,3,85
2020-02-27,Romania,1,0,0,0,76,26808,19365000,3064321,13433330,3378970,-3,85
2020-02-28,Romania,1,1,0,0,76,26808,19365000,3064321,13433330,3378970,3,85
2020-02-29,Romania,3,2,0,0,76,26808,19365000,3064321,13433330,3378970,4,85
2020-03-01,Romania,3,3,0,0,76,26808,19365000,3064321,13433330,3378970,11,85
2020-03-02,Romania,3,4,0,0,76,26808,19365000,3064321,13433330,3378970,-3,85
2020-03-04,Romania,4,6,0,0,76,26808,19365000,3064321,13433330,3378970,1,85
2020-03-06,Romania,6,8,0,0,76,26808,19365000,3064321,13433330,3378970,9,85
2020-03-07,Romania,7,9,0,0,76,26808,19365000,3064321,13433330,3378970,11,85
2020-03-08,Romania,13,10,0,0,76,26808,19365000,3064321,13433330,3378970,14,85
2020-03-09,Romania,15,11,1,0,76,26808,19365000,3064321,13433330,3378970,-4,85
2020-03-10,Romania,17,12,2,0,76,26808,19365000,3064321,13433330,3378970,-2,85
2020-03-11,Romania,25,13,3,0,76,26808,19365000,3064321,13433330,3378970,-6,85
2020-03-12,Romania,45,14,4,0,76,26808,19365000,3064321,13433330,3378970,-9,85
2020-03-13,Romania,64,15,5,0,76,26808,19365000,3064321,13433330,3378970,-15,85
2020-03-14,Romania,89,16,6,0,76,26808,19365000,3064321,13433330,3378970,-29,85
2020-03-15,Romania,113,17,7,0,76,26808,19365000,3064321,13433330,3378970,-38,85
2020-03-16,Romania,139,18,8,1,76,26808,19365000,3064321,13433330,3378970,-31,85
2020-03-17,Romania,184,19,9,2,76,26808,19365000,3064321,13433330,3378970,-35,85
2020-03-18,Romania,217,20,10,3,76,26808,19365000,3064321,13433330,3378970,-40,85
2020-03-19,Romania,260,21,11,4,76,26808,19365000,3064321,13433330,3378970,-44,85
2020-03-20,Romania,277,22,12,5,76,26808,19365000,3064321,13433330,3378970,-46,85
2020-03-21,Romania,308,23,13,6,76,26808,19365000,3064321,13433330,3378970,-56,85
2020-03-22,Romania,367,24,14,7,76,26808,19365000,3064321,13433330,3378970,-62,85
2020-03-23,Romania,433,25,15,8,76,26808,19365000,3064321,13433330,3378970,-63,85
2020-03-24,Romania,576,26,16,9,76,26808,19365000,3064321,13433330,3378970,-62,85
2020-03-25,Romania,762,27,17,10,76,26808,19365000,3064321,13433330,3378970,-71,85
2020-03-26,Romania,906,28,18,11,76,26808,19365000,3064321,13433330,3378970,-73,85
2020-03-27,Romania,1029,29,19,12,76,26808,19365000,3064321,13433330,3378970,-71,85
2020-03-28,Romania,1292,30,20,13,76,26808,19365000,3064321,13433330,3378970,-77,85
2020-03-29,Romania,1452,31,21,14,76,26808,19365000,3064321,13433330,3378970,-81,85
2020-03-30,Romania,1760,32,22,15,76,26808,19365000,3064321,13433330,3378970,-67,85
2020-03-31,Romania,1952,33,23,16,76,26808,19365000,3064321,13433330,3378970,-69,85
2020-04-01,Romania,2245,34,24,17,76,26808,19365000,3064321,13433330,3378970,-68,85
2020-04-02,Romania,2460,35,25,18,76,26808,19365000,3064321,13433330,3378970,-67,85
2020-04-03,Romania,2738,36,26,19,76,26808,19365000,3064321,13433330,3378970,-67,85
2020-04-04,Romania,3183,37,27,20,76,26808,19365000,3064321,13433330,3378970,-74,85
2020-04-05,Romania,3613,38,28,21,76,26808,19365000,3064321,13433330,3378970,-79,85
2020-04-06,Romania,3864,39,29,22,76,26808,19365000,3064321,13433330,3378970,-64,85
2020-04-07,Romania,4057,40,30,23,76,26808,19365000,3064321,13433330,3378970,-63,85
2020-04-08,Romania,4417,41,31,24,76,26808,19365000,3064321,13433330,3378970,-62,85
2020-04-09,Romania,4761,42,32,25,76,26808,19365000,3064321,13433330,3378970,-62,85
2020-04-10,Romania,5202,43,33,26,76,26808,19365000,3064321,13433330,3378970,-60,85
2020-04-11,Romania,5467,44,34,27,76,26808,19365000,3064321,13433330,3378970,-67,85
2020-04-12,Romania,5990,45,35,28,76,26808,19365000,3064321,13433330,3378970,-76,85
2020-04-13,Romania,6300,46,36,29,76,26808,19365000,3064321,13433330,3378970,-61,85
2020-04-14,Romania,6633,47,37,30,76,26808,19365000,3064321,13433330,3378970,-59,85
2020-04-15,Romania,6879,48,38,31,76,26808,19365000,3064321,13433330,3378970,-54,85
2020-04-16,Romania,7216,49,39,32,76,26808,19365000,3064321,13433330,3378970,-53,85
2020-04-17,Romania,7707,50,40,33,76,26808,19365000,3064321,13433330,3378970,-64,85
2020-04-18,Romania,8067,51,41,34,76,26808,19365000,3064321,13433330,3378970,-64,85
2020-04-19,Romania,8418,52,42,35,76,26808,19365000,3064321,13433330,3378970,-64,85
2020-04-20,Romania,8746,53,43,36,76,26808,19365000,3064321,13433330,3378970,-64,85
2020-04-21,Romania,8936,54,44,37,76,26808,19365000,3064321,13433330,3378970,-64,85
2020-04-22,Romania,9242,55,45,38,76,26808,19365000,3064321,13433330,3378970,-64,85
2020-04-23,Romania,9710,56,46,39,76,26808,19365000,3064321,13433330,3378970,-64,85
2020-04-24,Romania,10096,57,47,40,76,26808,19365000,3064321,13433330,3378970,-64,85
2020-04-25,Romania,10417,58,48,41,76,26808,19365000,3064321,13433330,3378970,-64,85
2020-04-26,Romania,10635,59,49,42,76,26808,19365000,3064321,13433330,3378970,-64,85
2020-04-27,Romania,11036,60,50,43,76,26808,19365000,3064321,13433330,3378970,-64,85
2020-04-28,Romania,11339,61,51,44,76,26808,19365000,3064321,13433330,3378970,-64,85
2020-04-29,Romania,11616,62,52,45,76,26808,19365000,3064321,13433330,3378970,-64,85
2020-04-30,Romania,11978,63,53,46,76,26808,19365000,3064321,13433330,3378970,-64,85
2020-05-01,Romania,12240,64,54,47,76,26808,19365000,3064321,13433330,3378970,-64,85
2020-05-02,Romania,12567,65,55,48,76,26808,19365000,3064321,13433330,3378970,-64,85
2020-03-15,Rwanda,1,0,0,0,69,40388,12627000,4744928,6557978,326647,-13,495
2020-03-16,Rwanda,5,1,0,0,69,40388,12627000,4744928,6557978,326647,-11,495
2020-03-17,Rwanda,5,2,0,0,69,40388,12627000,4744928,6557978,326647,-19,495
2020-03-18,Rwanda,7,3,0,0,69,40388,12627000,4744928,6557978,326647,-19,495
2020-03-19,Rwanda,11,4,0,0,69,40388,12627000,4744928,6557978,326647,-23,495
2020-03-20,Rwanda,11,5,1,0,69,40388,12627000,4744928,6557978,326647,-25,495
2020-03-21,Rwanda,17,6,2,0,69,40388,12627000,4744928,6557978,326647,-25,495
2020-03-22,Rwanda,17,7,3,0,69,40388,12627000,4744928,6557978,326647,-46,495
2020-03-23,Rwanda,19,8,4,0,69,40388,12627000,4744928,6557978,326647,-52,495
2020-03-24,Rwanda,36,9,5,0,69,40388,12627000,4744928,6557978,326647,-58,495
2020-03-25,Rwanda,40,10,6,0,69,40388,12627000,4744928,6557978,326647,-57,495
2020-03-26,Rwanda,41,11,7,0,69,40388,12627000,4744928,6557978,326647,-60,495
2020-03-27,Rwanda,50,12,8,0,69,40388,12627000,4744928,6557978,326647,-62,495
2020-03-28,Rwanda,54,13,9,0,69,40388,12627000,4744928,6557978,326647,-58,495
2020-03-29,Rwanda,60,14,10,0,69,40388,12627000,4744928,6557978,326647,-56,495
2020-03-30,Rwanda,70,15,11,0,69,40388,12627000,4744928,6557978,326647,-57,495
2020-03-31,Rwanda,70,16,12,0,69,40388,12627000,4744928,6557978,326647,-58,495
2020-04-01,Rwanda,75,17,13,0,69,40388,12627000,4744928,6557978,326647,-60,495
2020-04-02,Rwanda,82,18,14,0,69,40388,12627000,4744928,6557978,326647,-60,495
2020-04-03,Rwanda,82,19,15,0,69,40388,12627000,4744928,6557978,326647,-62,495
2020-04-04,Rwanda,89,20,16,0,69,40388,12627000,4744928,6557978,326647,-58,495
2020-04-05,Rwanda,102,21,17,0,69,40388,12627000,4744928,6557978,326647,-60,495
2020-04-06,Rwanda,104,22,18,1,69,40388,12627000,4744928,6557978,326647,-58,495
2020-04-07,Rwanda,105,23,19,2,69,40388,12627000,4744928,6557978,326647,-71,495
2020-04-08,Rwanda,105,24,20,3,69,40388,12627000,4744928,6557978,326647,-59,495
2020-04-09,Rwanda,110,25,21,4,69,40388,12627000,4744928,6557978,326647,-63,495
2020-04-10,Rwanda,113,26,22,5,69,40388,12627000,4744928,6557978,326647,-67,495
